priority,doc_id,page,page_count,tlq,lexical_quality,garbage_score,dict_hit,typo_ratio,oov_hard,route,lang_hint,char_count,sample_bad_tokens,source_path
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,97,258,0.5738,0.0,1.0,0.0,0.0,0.0,ocr,unknown,3276,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,98,258,0.5602,0.0,1.0,0.0,0.0,0.0,ocr,en,3502,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,109,258,0.5972,0.0,1.0,0.0,0.0,0.0,ocr,en,2169,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,110,258,0.604,0.0,1.0,0.0,0.0,0.0,ocr,en,2587,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,112,258,0.7101,0.0,1.0,0.0,1.0,1.0,text_layer,en,2651,antilog,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,117,258,0.8773,0.0,1.0,0.0,1.0,1.0,text_layer,en,1017,antilog|antilog|antilog,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,120,258,0.8234,0.0,1.0,0.0,1.0,1.0,text_layer,en,1459,antilog|antilog|antilog,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,122,258,0.8445,0.0,1.0,0.0,0.0,0.0,text_layer,en,3268,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,123,258,0.8439,0.0,1.0,0.0,0.0,0.0,text_layer,en,3281,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,124,258,0.8445,0.0,1.0,0.0,0.0,0.0,text_layer,en,3271,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,125,258,0.8442,0.0,1.0,0.0,0.0,0.0,text_layer,en,3323,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,138,258,0.5856,0.0,1.0,0.0,0.0,0.0,ocr,en,2867,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,140,258,0.5685,0.0,1.0,0.0,1.0,1.0,ocr,en,3213,arctan,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,143,258,0.5182,0.0,1.0,0.0,0.0,0.0,ocr,unknown,3680,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,144,258,0.5507,0.0,1.0,0.0,0.0,0.0,ocr,en,3213,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,145,258,0.5952,0.0,1.0,0.0,0.0,0.0,ocr,en,2809,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,146,258,0.5927,0.0,1.0,0.0,0.0,0.0,ocr,en,2178,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,147,258,0.586,0.0,1.0,0.0,0.0,0.0,ocr,unknown,2971,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,148,258,0.598,0.0,1.0,0.0,0.0,0.0,ocr,en,3315,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,151,258,0.5468,0.0,1.0,0.0,0.0,0.0,ocr,en,4819,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,160,258,0.7565,0.0,1.0,0.0,1.0,1.0,text_layer,en,1573,antilog|antilog|antilog|antilog,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,164,258,0.68,0.0,1.0,0.0,1.0,1.0,text_layer,en,2872,antilog,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,169,258,0.5908,0.0,1.0,0.0,1.0,1.0,ocr,en,1400,K2L|K2R|K2R|K2L,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,172,258,0.5619,0.0,1.0,0.0,0.0,0.0,ocr,en,262,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,175,258,0.5163,0.0,1.0,0.0,0.0,0.0,ocr,en,460,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,181,258,0.684,0.0,1.0,0.0,1.0,1.0,text_layer,en,3056,PNLTMr|PNLTMr|EPNLr|EPNLr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,182,258,0.6924,0.0,1.0,0.0,1.0,1.0,text_layer,en,2144,PNLTr|PNLTr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,184,258,0.7157,0.0,1.0,0.0,1.0,1.0,text_layer,en,2509,PNLTr|EPNLr|PNLTr|PNLTr|EPNLr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,186,258,0.6005,0.0,1.0,0.0,0.0,0.0,ocr,en,2710,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,188,258,0.5915,0.0,1.0,0.0,0.0,0.0,ocr,en,2695,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,189,258,0.5639,0.0,1.0,0.0,0.0,0.0,ocr,en,3532,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,192,258,0.6829,0.0,1.0,0.0,1.0,1.0,text_layer,en,2883,LAmax|LAmax,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,200,258,0.5573,0.0,1.0,0.0,0.0,0.0,ocr,en,3934,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,201,258,0.5893,0.0,1.0,0.0,0.0,0.0,ocr,unknown,368,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,202,258,0.5951,0.0,1.0,0.0,0.0,0.0,ocr,en,2769,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,205,258,0.5925,0.0,1.0,0.0,0.0,0.0,ocr,en,1653,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,206,258,0.5572,0.0,1.0,0.0,0.0,0.0,ocr,en,3991,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,207,258,0.5586,0.0,1.0,0.0,0.0,0.0,ocr,en,4093,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,220,258,0.6013,0.0,1.0,0.0,0.0,0.0,ocr,en,2004,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,221,258,0.5184,0.0,1.0,0.0,0.0,0.0,ocr,en,861,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,224,258,0.6003,0.0,1.0,0.0,0.0,0.0,ocr,en,2632,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,225,258,0.6003,0.0,1.0,0.0,0.0,0.0,ocr,en,2346,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,226,258,0.5903,0.0,1.0,0.0,0.0,0.0,ocr,en,3034,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,228,258,0.5002,0.0,1.0,0.0,0.0,0.0,ocr,en,581,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,229,258,0.5617,0.0,1.0,0.0,0.0,0.0,ocr,en,3271,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,230,258,0.5956,0.0,1.0,0.0,0.0,0.0,ocr,en,2804,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,231,258,0.6045,0.0,1.0,0.0,0.0,0.0,ocr,en,1935,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,239,258,0.6745,0.0,1.0,0.0,1.0,1.0,text_layer,en,2144,LAmax|LAmax,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,244,258,0.6528,0.0,1.0,0.0,1.0,1.0,text_layer,en,3188,QK/QrKr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,245,258,0.5192,0.0,1.0,0.0,0.0,0.0,ocr,en,795,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,248,258,0.5876,0.0,1.0,0.0,0.0,0.0,ocr,en,2931,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,254,258,0.6351,0.0,1.0,0.0,0.0,0.0,ocr,en,1557,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,255,258,0.58,0.0,1.0,0.0,0.0,0.0,ocr,en,2762,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,183,258,0.7449,0.1053,0.8947368421052632,0.1053,0.8947,0.8947,text_layer,en,2897,PNLTMr|PNLTr|PNLTr|EPNLr|PNLTr|PNLTr|PNLTMr|PNLTr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,US_Army_Materiel_Command_Engineering_Design_Handbook,551,572,0.9871,0.1739,0.8260869565217391,0.1739,0.8261,0.8261,text_layer,en,986,UNMImmWe|SqTsmpsvawL|tsmaip|disms-|Iwlaionsam|dolmr-|Cmakuom|Tempamaur,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,134,438,0.8697,0.2,0.8,0.2,0.8,0.8,text_layer,mixed,364,относ11тельна|Prrcyrroк|JaoiiCIII|IOCTЬ|OТIIOCIITCЛЫIOЙ|ШIОПIОСПI|rJCDOГO|темnературы,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,179,258,0.729,0.2,0.8,0.2,0.8,0.8,text_layer,en,2537,PNLTMr|PNLTr|PNLTr|PNLTMr|PNLTr|MaxPeak|PNLTMr|PNLTr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,170,258,0.595,0.2033,0.7966666666666666,0.0,0.6667,0.6667,ocr,en,1144,AK1|K3O,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,104,258,0.6638,0.305,0.6950000000000001,0.0,0.5,0.5,text_layer,en,1278,PNdB,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,178,258,0.7443,0.3077,0.6923076923076923,0.3077,0.6923,0.6923,text_layer,en,2697,PNLTMr|EPNLr|QK/QrKr|QK/QrKr|PNLTr|PNLTr|PNLTMr|PNLTMr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,230,438,0.9149,0.322,0.6779999999999999,0.2,0.6,0.6,text_layer,ru,176,жатель|об-разца|Подцон|рояльной|испытаm-пi|бушеиовекой,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,РДК_молниезащита 89г,145,503,0.8265,0.3333,0.6666666666666667,0.3333,0.6667,0.6667,text_layer,en,96,faitenrte|frces|fastenerersivete|Penetra8,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,177,258,0.7319,0.375,0.625,0.375,0.625,0.625,text_layer,en,2567,EPNLr|EPNLr|EPNLr|EPNLr|EPNLr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,US_Army_Materiel_Command_Engineering_Design_Handbook,92,572,0.8135,0.4,0.6000000000000001,0.4,0.6,0.6,text_layer,en,40,czz|CA4|Ijr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,242,438,0.8855,0.4131,0.586875,0.375,0.5625,0.5625,text_layer,ru,292,Продлаr|IIIЧO|IIIJДID|Дtржатепь|перемещеНWI|roptJD|IIrопьчатый|реrуJDJровочный,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,232,438,0.8671,0.4315,0.5684615384615385,0.3846,0.5385,0.5385,text_layer,mixed,569,CIIpi|OOKOBaJI|CНJIT|tнnoзoeJ|tиnовое|ажатмь|бунзеновской,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,130,258,0.7185,0.46,0.54,0.0,1.0,0.0,text_layer,en,2900,NS/NSr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,110,438,0.8998,0.5,0.5,0.5,0.5,0.5,text_layer,ru,173,uнлнндрнческая|Р11сунок|Деташrровочный|форсу11к11,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,252,438,0.9044,0.5,0.5,0.5,0.5,0.5,text_layer,ru,165,КатеrОQИЯ|обоQу|цования,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,21,258,0.689,0.5,0.5,0.5,0.5,0.5,text_layer,en,2676,OPSP/WG/WHL/12,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,22,258,0.6039,0.5,0.5,0.5,0.5,0.5,ocr,en,1671,CAEP/9,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,65,438,0.8811,0.5143,0.4856521739130435,0.4348,0.4348,0.4348,text_layer,ru,556,Typicвl|Outpul|TenrnnвЬon|Voltвgeln|Voltege|Freauencv|Рrrсунок|характерrrст1rка,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,US_Army_Materiel_Command_Engineering_Design_Handbook,82,572,0.8229,0.522,0.478,0.4,0.4,0.4,text_layer,en,58,Subme|Iuatallatioe,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,377,438,0.8795,0.5367,0.46333333333333326,0.3333,0.3333,0.3333,text_layer,ru,269,icroseconds|икрасекунды,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,171,258,0.6658,0.5367,0.46333333333333326,0.3333,0.3333,0.3333,text_layer,en,1734,NK1,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,71,258,0.6836,0.5471,0.45285714285714296,0.2857,0.2857,0.2857,text_layer,en,2979,VNE|VNE,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,236,438,0.8747,0.5508,0.4491666666666667,0.5,0.4167,0.4167,text_layer,mixed,554,fKTOp|бмъlt|mtlll|llrrwnt|бунзеновской,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,59,258,0.6891,0.566,0.43400000000000005,0.2,0.2,0.2,text_layer,en,2869,VNE|VNE,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,РДК_молниезащита 77г,547,564,0.9007,0.5714,0.4285714285714286,0.5714,0.4286,0.4286,text_layer,en,165,Groundimg|Tcrnpcratun|Elongallon,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,246,438,0.8943,0.58,0.41999999999999993,0.4444,0.3333,0.3333,text_layer,ru,159,nоrто|АННЬDI|mnotJOI,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,234,438,0.8897,0.5833,0.41666666666666663,0.5833,0.4167,0.4167,text_layer,ru,309,Уiпцева|tторона|IDiтeш|JЬщевая|расположенноr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,241,438,0.9091,0.5854,0.4146153846153846,0.5385,0.3846,0.3846,text_layer,ru,212,ПШилв|ФIDЮЩПИ|оораща|OtROВaиd|бунзеновской,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,173,258,0.6888,0.6,0.4,0.6,0.4,0.4,text_layer,en,1727,K2W|K3H,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,238,438,0.9158,0.6009,0.39909090909090905,0.5455,0.3636,0.3636,text_layer,ru,284,Рзэмер|верхн|держатем|lбSмм|достаточиь1е|установ10|расстаянии|бунзеновской,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,РДК_молниезащита 89г,430,503,0.8884,0.6017,0.3983333333333333,0.5,0.3333,0.3333,text_layer,en,168,ee9|lqq|A4aq|NNr4r,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,240,438,0.8879,0.6029,0.39714285714285724,0.4286,0.2857,0.2857,text_layer,ru,178,онтрольньп|Держате,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,381,438,0.8822,0.6055,0.39454545454545464,0.2727,0.1818,0.1818,text_layer,ru,389,microвeconds|microвecondв,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,KT-160G_14G условия эксплуатации и окружающей среды,206,438,0.899,0.6087,0.3912500000000001,0.5833,0.375,0.375,text_layer,ru,645,IISVПDI|DOVПDI|EquipmmL|небалане|трёхфазная|Небалане|небалане|трёхфазных,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,24,258,0.5526,0.61,0.39,0.0,0.0,0.0,ocr,en,3522,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,101,258,0.6655,0.61,0.39,0.0,0.0,0.0,text_layer,en,1973,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,102,258,0.8652,0.61,0.39,0.0,0.0,0.0,text_layer,en,8788,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,103,258,0.8648,0.61,0.39,0.0,0.0,0.0,text_layer,en,9136,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,106,258,0.8939,0.61,0.39,0.0,0.0,0.0,text_layer,en,1807,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,155,258,0.7596,0.61,0.39,0.0,0.0,0.0,text_layer,en,1950,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,161,258,0.8894,0.61,0.39,0.0,0.0,0.0,text_layer,en,1805,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
suspect,Приложение 16 к Конвенции. Том 1 Авиационный шум,194,258,0.5618,0.61,0.39,0.0,0.0,0.0,ocr,en,3592,,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Приложение 16 к Конвенции. Том 1 Авиационный шум.pdf
